sample_id,proposed_label,source_file,unit_name,start_line,end_line,score,metrics,final_label
fe_cand_578,feature_envy,scrapy\scrapy\spidermiddlewares\referer.py,_set_referer,358,363,2,"self=1,external=3",
fe_cand_579,feature_envy,scrapy\scrapy\spidermiddlewares\urllength.py,_filter,34,45,2,"self=2,external=4",
fe_cand_580,feature_envy,scrapy\scrapy\spiders\crawl.py,_requests_to_follow,91,104,2,"self=2,external=4",
fe_cand_581,feature_envy,scrapy\scrapy\spiders\crawl.py,_callback,106,110,2,"self=2,external=4",
fe_cand_582,feature_envy,click\src\click\testing.py,__init__,178,188,1,"self=4,external=5",
fe_cand_583,feature_envy,click\src\click\types.py,to_info_dict,686,689,1,"self=2,external=3",
fe_cand_584,feature_envy,click\src\click\types.py,convert,979,996,1,"self=3,external=4",
fe_cand_585,feature_envy,django\django\contrib\admin\templatetags\base.py,render,32,45,1,"self=3,external=4",
fe_cand_586,feature_envy,django\django\contrib\admin\utils.py,_nested,199,212,1,"self=2,external=3",
fe_cand_587,feature_envy,django\django\contrib\auth\forms.py,__init__,193,204,1,"self=3,external=4",
fe_cand_588,feature_envy,django\django\contrib\auth\hashers.py,verify,408,415,1,"self=2,external=3",
fe_cand_589,feature_envy,django\django\contrib\auth\hashers.py,params,445,456,1,"self=4,external=5",
fe_cand_590,feature_envy,django\django\contrib\auth\hashers.py,harden_runtime,520,528,1,"self=2,external=3",
fe_cand_591,feature_envy,django\django\contrib\auth\password_validation.py,validate,179,209,1,"self=3,external=4",
fe_cand_592,feature_envy,django\django\contrib\auth\password_validation.py,__init__,232,240,1,"self=3,external=4",
fe_cand_593,feature_envy,django\django\contrib\contenttypes\models.py,_add_to_cache,129,136,1,"self=2,external=3",
fe_cand_594,feature_envy,django\django\contrib\gis\db\backends\mysql\introspection.py,get_geometry_type,13,28,1,"self=2,external=3",
fe_cand_595,feature_envy,django\django\contrib\gis\db\backends\mysql\operations.py,get_distance,100,113,1,"self=2,external=3",
fe_cand_596,feature_envy,django\django\contrib\gis\db\backends\postgis\operations.py,__init__,102,108,1,"self=2,external=3",
fe_cand_597,feature_envy,django\django\contrib\gis\db\backends\postgis\schema.py,_alter_column_type_sql,53,81,1,"self=4,external=5",
fe_cand_598,feature_envy,django\django\contrib\gis\db\models\functions.py,resolve_expression,70,98,1,"self=4,external=5",
fe_cand_599,feature_envy,django\django\contrib\gis\forms\fields.py,has_changed,98,116,1,"self=2,external=3",
fe_cand_600,feature_envy,django\django\contrib\messages\storage\cookie.py,_decode,158,174,1,"self=2,external=3",
fe_cand_601,feature_envy,django\django\contrib\postgres\fields\ranges.py,process_rhs,233,238,1,"self=3,external=4",
fe_cand_602,feature_envy,django\django\contrib\postgres\forms\hstore.py,to_python,26,49,1,"self=2,external=3",
fe_cand_603,feature_envy,django\django\contrib\sites\managers.py,_check_field_name,21,46,1,"self=3,external=4",
fe_cand_604,feature_envy,django\django\core\cache\backends\redis.py,add,86,95,1,"self=2,external=3",
fe_cand_605,feature_envy,django\django\core\checks\registry.py,register,33,69,1,"self=2,external=3",
fe_cand_606,feature_envy,django\django\core\exceptions.py,__iter__,201,210,1,"self=2,external=3",
fe_cand_607,feature_envy,django\django\core\management\commands\check.py,handle,47,83,1,"self=2,external=3",
fe_cand_608,feature_envy,django\django\core\management\commands\diffsettings.py,handle,45,61,1,"self=2,external=3",
fe_cand_609,feature_envy,django\django\core\management\commands\diffsettings.py,output_unified,75,91,1,"self=3,external=4",
fe_cand_610,feature_envy,django\django\core\management\commands\sqlsequencereset.py,handle_app_config,23,31,1,"self=2,external=3",
fe_cand_611,feature_envy,django\django\core\serializers\python.py,handle_fk_field,51,62,1,"self=3,external=4",
fe_cand_612,feature_envy,django\django\db\backends\base\features.py,supports_transactions,377,388,1,"self=4,external=5",
fe_cand_613,feature_envy,django\django\db\backends\mysql\base.py,execute,72,81,1,"self=2,external=3",
fe_cand_614,feature_envy,django\django\db\backends\mysql\base.py,executemany,83,91,1,"self=2,external=3",
fe_cand_615,feature_envy,django\django\db\backends\mysql\compiler.py,as_sql,56,80,1,"self=3,external=4",
fe_cand_616,feature_envy,django\django\db\backends\postgresql\creation.py,_execute_create_test_db,40,55,1,"self=2,external=3",
fe_cand_617,feature_envy,django\django\db\migrations\operations\fields.py,database_backwards,115,120,1,"self=3,external=4",
fe_cand_618,feature_envy,django\django\db\migrations\operations\fields.py,database_forwards,167,172,1,"self=3,external=4",
fe_cand_619,feature_envy,django\django\db\migrations\operations\fields.py,database_backwards,174,178,1,"self=4,external=5",
fe_cand_620,feature_envy,django\django\db\migrations\operations\fields.py,database_forwards,299,307,1,"self=5,external=6",
fe_cand_621,feature_envy,django\django\db\migrations\operations\fields.py,database_backwards,309,317,1,"self=5,external=6",
fe_cand_622,feature_envy,django\django\db\migrations\operations\models.py,database_forwards,386,389,1,"self=2,external=3",
fe_cand_623,feature_envy,django\django\db\migrations\operations\models.py,database_backwards,391,394,1,"self=2,external=3",
fe_cand_624,feature_envy,django\django\db\migrations\operations\models.py,database_forwards,940,945,1,"self=4,external=5",
fe_cand_625,feature_envy,django\django\db\migrations\operations\models.py,database_backwards,947,952,1,"self=4,external=5",
fe_cand_626,feature_envy,django\django\db\migrations\operations\models.py,database_forwards,1173,1178,1,"self=4,external=5",
fe_cand_627,feature_envy,django\django\db\migrations\operations\models.py,database_backwards,1180,1185,1,"self=4,external=5",
fe_cand_628,feature_envy,django\django\db\migrations\operations\special.py,database_backwards,42,57,1,"self=2,external=3",
fe_cand_629,feature_envy,django\django\db\migrations\serializer.py,serialize,125,144,1,"self=4,external=5",
fe_cand_630,feature_envy,django\django\db\models\expressions.py,as_sql,1024,1040,1,"self=3,external=4",
fe_cand_631,feature_envy,django\django\db\models\expressions.py,as_sqlite,1773,1781,1,"self=3,external=4",
fe_cand_632,feature_envy,django\django\db\models\fields\__init__.py,_check_fix_default_value,2467,2487,1,"self=3,external=4",
fe_cand_633,feature_envy,django\django\db\models\functions\datetime.py,get_tzname,27,38,1,"self=2,external=3",
fe_cand_634,feature_envy,django\django\db\models\functions\datetime.py,convert_value,340,359,1,"self=5,external=6",
fe_cand_635,feature_envy,django\django\db\models\query_utils.py,_combine,55,66,1,"self=2,external=3",
fe_cand_636,feature_envy,django\django\db\models\query_utils.py,as_sql,431,435,1,"self=2,external=3",
fe_cand_637,feature_envy,django\django\db\utils.py,__exit__,70,91,1,"self=2,external=3",
fe_cand_638,feature_envy,django\django\forms\widgets.py,get_context,906,939,1,"self=6,external=7",
fe_cand_639,feature_envy,django\django\http\multipartparser.py,__init__,56,113,1,"self=8,external=9",
fe_cand_640,feature_envy,django\django\middleware\cache.py,process_response,82,127,1,"self=7,external=8",
fe_cand_641,feature_envy,django\django\template\backends\base.py,__init__,11,24,1,"self=3,external=4",
fe_cand_642,feature_envy,django\django\template\base.py,render,169,177,1,"self=3,external=4",
fe_cand_643,feature_envy,django\django\template\base.py,tokenize,353,365,1,"self=2,external=3",
fe_cand_644,feature_envy,django\django\template\base.py,resolve,712,747,1,"self=5,external=6",
fe_cand_645,feature_envy,django\django\template\loader_tags.py,find_template,96,112,1,"self=2,external=3",
fe_cand_646,feature_envy,django\django\template\utils.py,templates,26,65,1,"self=3,external=4",
fe_cand_647,feature_envy,django\django\templatetags\tz.py,render,128,133,1,"self=2,external=3",
fe_cand_648,feature_envy,django\django\urls\resolvers.py,_check_callback,405,422,1,"self=2,external=3",
fe_cand_649,feature_envy,django\django\utils\autoreload.py,run,329,344,1,"self=2,external=3",
fe_cand_650,feature_envy,django\django\views\generic\base.py,http_method_not_allowed,145,161,1,"self=2,external=3",
fe_cand_651,feature_envy,flask\src\flask\cli.py,_load_plugin_commands,580,595,1,"self=3,external=4",
fe_cand_652,feature_envy,flask\src\flask\testing.py,open,204,247,1,"self=10,external=11",
fe_cand_653,feature_envy,requests\requests\cookies.py,get_full_url,49,67,1,"self=4,external=5",
fe_cand_654,feature_envy,scikit-learn\doc\tutorial\machine_learning_map\pyparsing.py,__init__,3692,3708,1,"self=9,external=10",
fe_cand_655,feature_envy,scikit-learn\sklearn\cluster\_hdbscan\hdbscan.py,_weighted_cluster_center,924,966,1,"self=11,external=12",
fe_cand_656,feature_envy,scikit-learn\sklearn\compose\_target.py,predict,281,314,1,"self=4,external=5",
fe_cand_657,feature_envy,scikit-learn\sklearn\discriminant_analysis.py,_decision_function,950,964,1,"self=7,external=8",
fe_cand_658,feature_envy,scikit-learn\sklearn\ensemble\_hist_gradient_boosting\gradient_boosting.py,_encode_y,1776,1790,1,"self=3,external=4",
fe_cand_659,feature_envy,scikit-learn\sklearn\ensemble\_weight_boosting.py,_boost,1105,1201,1,"self=8,external=9",
fe_cand_660,feature_envy,scikit-learn\sklearn\feature_extraction\text.py,transform,1693,1731,1,"self=6,external=7",
fe_cand_661,feature_envy,scikit-learn\sklearn\gaussian_process\kernels.py,__call__,1886,1951,1,"self=12,external=13",
fe_cand_662,feature_envy,scikit-learn\sklearn\linear_model\_ridge.py,fit,1146,1175,1,"self=2,external=3",
fe_cand_663,feature_envy,scikit-learn\sklearn\manifold\_isomap.py,transform,386,435,1,"self=6,external=7",
fe_cand_664,feature_envy,scikit-learn\sklearn\metrics\_scorer.py,_warn_overlap,255,266,1,"self=2,external=3",
fe_cand_665,feature_envy,scikit-learn\sklearn\multiclass.py,predict_proba,166,177,1,"self=2,external=3",
fe_cand_666,feature_envy,scikit-learn\sklearn\preprocessing\_discretization.py,inverse_transform,408,444,1,"self=4,external=5",
fe_cand_667,feature_envy,scikit-learn\sklearn\utils\_encode.py,to_list,98,105,1,"self=2,external=3",
fe_cand_668,feature_envy,scikit-learn\sklearn\utils\_param_validation.py,__contains__,481,495,1,"self=6,external=7",
fe_cand_669,feature_envy,scikit-learn\sklearn\utils\_testing.py,predict_proba,954,960,1,"self=2,external=3",
fe_cand_670,feature_envy,scrapy\scrapy\commands\bench.py,__enter__,28,33,1,"self=2,external=3",
fe_cand_671,feature_envy,scrapy\scrapy\commands\fetch.py,_print_response,52,58,1,"self=3,external=4",
fe_cand_672,feature_envy,scrapy\scrapy\commands\fetch.py,run,63,87,1,"self=5,external=6",
fe_cand_673,feature_envy,scrapy\scrapy\core\downloader\__init__.py,_enqueue_request,145,160,1,"self=4,external=5",
fe_cand_674,feature_envy,scrapy\scrapy\core\downloader\__init__.py,_slot_gc,230,234,1,"self=2,external=3",
fe_cand_675,feature_envy,scrapy\scrapy\crawler.py,start,393,429,1,"self=7,external=8",
fe_cand_676,feature_envy,scrapy\scrapy\downloadermiddlewares\httpcache.py,process_response,97,126,1,"self=6,external=7",
fe_cand_677,feature_envy,scrapy\scrapy\downloadermiddlewares\retry.py,process_response,159,165,1,"self=2,external=3",
fe_cand_678,feature_envy,scrapy\scrapy\downloadermiddlewares\robotstxt.py,process_request_2,49,63,1,"self=3,external=4",
fe_cand_679,feature_envy,scrapy\scrapy\downloadermiddlewares\stats.py,process_response,40,53,1,"self=3,external=4",
fe_cand_680,feature_envy,scrapy\scrapy\exporters.py,_configure,36,46,1,"self=4,external=5",
fe_cand_681,feature_envy,scrapy\scrapy\extensions\debug.py,__init__,21,28,1,"self=3,external=4",
fe_cand_682,feature_envy,scrapy\scrapy\extensions\httpcache.py,open_spider,287,295,1,"self=2,external=3",
fe_cand_683,feature_envy,scrapy\scrapy\extensions\memdebug.py,spider_closed,26,36,1,"self=2,external=3",
fe_cand_684,feature_envy,scrapy\scrapy\extensions\memusage.py,__init__,23,42,1,"self=10,external=11",
fe_cand_685,feature_envy,scrapy\scrapy\extensions\throttle.py,_adjust_delay,76,101,1,"self=3,external=4",
fe_cand_686,feature_envy,scrapy\scrapy\http\request\json_request.py,__init__,20,40,1,"self=4,external=5",
fe_cand_687,feature_envy,scrapy\scrapy\pipelines\files.py,persist_file,58,63,1,"self=2,external=3",
fe_cand_688,feature_envy,scrapy\scrapy\resolver.py,getHostByName,41,52,1,"self=2,external=3",
fe_cand_689,feature_envy,scrapy\scrapy\spidermiddlewares\referer.py,policy,326,349,1,"self=2,external=3",
